sku,jul,sep,grainger_cat,GC,ag,zg,az,ag_jul,zg_jul,az_jul,grainger,zoro,is_jul,is_sep
sku2123,"1 Unavailable","1 Unavailable","Hand Tools",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2124,"1 Unavailable","1 Unavailable",HVAC,Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2125,"1 Unavailable","1 Unavailable","Hand Tools",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2126,"1 Unavailable","1 Unavailable","Power Transmission",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2127,"1 Unavailable","1 Unavailable","Power Transmission",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2128,"1 Unavailable","1 Unavailable",HVAC,Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2129,"1 Unavailable","1 Unavailable",HVAC,Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku213,"1 Unavailable","1 Unavailable",HVAC,Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","1 None"
sku2130,"1 Unavailable","1 Unavailable","Hand Tools",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2131,"1 Unavailable","1 Unavailable","Pumps, Plumbing & Test",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2132,"1 Unavailable","1 Unavailable","Hand Tools",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2133,"1 Unavailable","1 Unavailable","Hand Tools",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2134,"1 Unavailable","1 Unavailable","Hand Tools",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2135,"1 Unavailable","1 Unavailable","Hand Tools",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2136,"1 Unavailable","1 Unavailable","Power Transmission",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2137,"1 Unavailable","1 Unavailable","Power Transmission",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2138,"1 Unavailable","1 Unavailable","Pumps, Plumbing & Test",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2139,"1 Unavailable","1 Unavailable","Hand Tools",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku214,"4 SSA","4 SSA","Pumps, Plumbing & Test",Other,"3 Grainger Better","5 Zoro Better","3 Zoro Better","6 Amazon Only","6 Zoro Only","3 Zoro Better",1,1,"1 None","4 Both"
sku2140,"1 Unavailable","1 Unavailable","Power Transmission",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2141,"1 Unavailable","1 Unavailable","Pumps, Plumbing & Test",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2142,"1 Unavailable","1 Unavailable","Power Transmission",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2143,"1 Unavailable","1 Unavailable","Power Transmission",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2144,"1 Unavailable","1 Unavailable","Power Transmission",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2145,"1 Unavailable","1 Unavailable","Power Transmission",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2146,"1 Unavailable","1 Unavailable","Pumps, Plumbing & Test",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2147,"1 Unavailable","1 Unavailable","Hand Tools",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2148,"1 Unavailable","1 Unavailable","Hand Tools",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2149,"1 Unavailable","1 Unavailable","Power Transmission",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku215,"4 SSA","4 SSA","Power Tools",Other,"5 Amazon Better","5 Zoro Better","3 Zoro Better","5 Amazon Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","4 Both"
sku2150,"1 Unavailable","1 Unavailable","Power Transmission",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2151,"1 Unavailable","1 Unavailable","Material Handling",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2152,"1 Unavailable","1 Unavailable","Power Transmission",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2153,"1 Unavailable","1 Unavailable","Power Transmission",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2154,"1 Unavailable","1 Unavailable","Power Transmission",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2155,"1 Unavailable","1 Unavailable","Hand Tools",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2156,"1 Unavailable","1 Unavailable","Power Transmission",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2157,"1 Unavailable","1 Unavailable",HVAC,Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2158,"1 Unavailable","1 Unavailable","Hand Tools",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2159,"1 Unavailable","1 Unavailable",HVAC,Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku216,"2 Marketplace","3 FBA",Electrical,"Grainger Choice","3 Grainger Better","5 Zoro Better","3 Zoro Better","5 Amazon Better","5 Zoro Better","3 Zoro Better",1,1,"4 Both","4 Both"
sku2160,"1 Unavailable","1 Unavailable","Hand Tools",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2161,"1 Unavailable","1 Unavailable","Power Transmission",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2162,"1 Unavailable","1 Unavailable","Power Transmission",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2163,"1 Unavailable","1 Unavailable","Power Transmission",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2164,"1 Unavailable","1 Unavailable","Power Transmission",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2165,"1 Unavailable","1 Unavailable","Power Transmission",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2166,"1 Unavailable","1 Unavailable","Power Transmission",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2167,"1 Unavailable","1 Unavailable",HVAC,Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2168,"1 Unavailable","1 Unavailable","Hand Tools",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2169,"1 Unavailable","1 Unavailable","Power Transmission",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku217,"2 Marketplace","2 Marketplace","Power Tools",Other,"3 Grainger Better","5 Zoro Better","3 Zoro Better","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"1 None","4 Both"
sku2170,"1 Unavailable","1 Unavailable","Pumps, Plumbing & Test",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2171,"1 Unavailable","1 Unavailable","Pumps, Plumbing & Test",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2172,"4 SSA","4 SSA",Metalworking,Other,"3 Grainger Better","2 Grainger Only","6 Amazon Only","6 Amazon Only","6 Zoro Only","3 Zoro Better",1,0,"1 None","3 Grainger"
sku2173,"4 SSA","4 SSA","Safety & Security",Other,"5 Amazon Better","5 Zoro Better","3 Zoro Better","5 Amazon Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","1 None"
sku2174,"1 Unavailable","1 Unavailable","Pumps, Plumbing & Test",Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"4 Both","3 Grainger"
sku2175,"2 Marketplace","2 Marketplace","Power Transmission",Other,"3 Grainger Better","5 Zoro Better","3 Zoro Better","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","4 Both"
sku2176,"1 Unavailable","1 Unavailable","Hand Tools",Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","1 None"
sku2177,"1 Unavailable","1 Unavailable",HVAC,Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"4 Both","4 Both"
sku2178,"4 SSA","4 SSA",Other,Other,"5 Amazon Better","5 Zoro Better","5 Amazon Better","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"1 None","1 None"
sku2179,"2 Marketplace","2 Marketplace","Safety & Security",Other,"5 Amazon Better","2 Grainger Only","6 Amazon Only","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,0,"1 None","3 Grainger"
sku218,"1 Unavailable","1 Unavailable",Electrical,Other,"1 Neither","6 Zoro Only","2 Zoro Only","1 Neither","6 Zoro Only","2 Zoro Only",0,1,"1 None","1 None"
sku2180,"2 Marketplace","2 Marketplace","Safety & Security",Other,"5 Amazon Better","2 Grainger Only","6 Amazon Only","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,0,"4 Both","3 Grainger"
sku2181,"1 Unavailable","1 Unavailable",Metalworking,Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","4 Both"
sku2182,"2 Marketplace","2 Marketplace",Metalworking,Other,"5 Amazon Better","5 Zoro Better","5 Amazon Better","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"1 None","1 None"
sku2183,"4 SSA","4 SSA",Metalworking,Other,"5 Amazon Better","5 Zoro Better","5 Amazon Better","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","4 Both"
sku2184,"1 Unavailable","1 Unavailable","Pumps, Plumbing & Test","Grainger Choice","2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","1 None"
sku2185,"1 Unavailable","1 Unavailable","Pumps, Plumbing & Test",Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"4 Both","4 Both"
sku2186,"1 Unavailable","1 Unavailable","Pumps, Plumbing & Test",Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","4 Both"
sku2187,"1 Unavailable","1 Unavailable","Pumps, Plumbing & Test",Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","4 Both"
sku2188,"4 SSA","4 SSA","Safety & Security",Other,"5 Amazon Better","5 Zoro Better","5 Amazon Better","5 Amazon Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","1 None"
sku2189,"4 SSA","2 Marketplace",Metalworking,Other,"6 Amazon Only","1 Neither","6 Amazon Only","6 Amazon Only","6 Zoro Only","3 Zoro Better",0,0,"1 None","1 None"
sku219,"4 SSA","4 SSA","Safety & Security",Other,"5 Amazon Better","5 Zoro Better","4 Same","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"1 None","1 None"
sku2190,"4 SSA","4 SSA",Other,Other,"6 Amazon Only","6 Zoro Only","5 Amazon Better","6 Amazon Only","6 Zoro Only","5 Amazon Better",0,1,"1 None","1 None"
sku2191,"2 Marketplace","2 Marketplace",Metalworking,Other,"5 Amazon Better","2 Grainger Only","6 Amazon Only","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,0,"1 None","1 None"
sku2192,"2 Marketplace","2 Marketplace",Metalworking,Other,"5 Amazon Better","5 Zoro Better","5 Amazon Better","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"1 None","1 None"
sku2193,"1 Unavailable","1 Unavailable",HVAC,Other,"1 Neither","6 Zoro Only","2 Zoro Only","1 Neither","6 Zoro Only","2 Zoro Only",0,1,"1 None","1 None"
sku2194,"2 Marketplace","2 Marketplace",Metalworking,Other,"5 Amazon Better","5 Zoro Better","3 Zoro Better","5 Amazon Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","1 None"
sku2195,"2 Marketplace","2 Marketplace",Metalworking,Other,"5 Amazon Better","5 Zoro Better","5 Amazon Better","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"1 None","1 None"
sku2196,"2 Marketplace","2 Marketplace",Metalworking,Other,"5 Amazon Better","5 Zoro Better","5 Amazon Better","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"1 None","1 None"
sku2197,"3 FBA","3 FBA","Cleaning & Maintenance",Other,"5 Amazon Better","5 Zoro Better","3 Zoro Better","5 Amazon Better","5 Zoro Better","3 Zoro Better",1,1,"4 Both","4 Both"
sku2198,"1 Unavailable","1 Unavailable",Metalworking,Other,"2 Grainger Only","2 Grainger Only","1 Neither","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,0,"1 None","3 Grainger"
sku2199,"1 Unavailable","1 Unavailable","Pumps, Plumbing & Test",Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","3 Grainger"
sku22,"4 SSA","4 SSA","Hand Tools",Other,"6 Amazon Only","6 Zoro Only","3 Zoro Better","6 Amazon Only","6 Zoro Only","3 Zoro Better",0,1,"1 None","1 None"
sku220,"4 SSA","4 SSA","Safety & Security",Other,"5 Amazon Better","5 Zoro Better","4 Same","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"1 None","1 None"
sku2200,"1 Unavailable","1 Unavailable","Power Tools","Grainger Choice","2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","4 Both"
sku2201,"1 Unavailable","1 Unavailable","Power Transmission","Grainger Choice","2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","1 None"
sku2202,"4 SSA","4 SSA",Other,Other,"5 Amazon Better","5 Zoro Better","5 Amazon Better","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"1 None","1 None"
sku2203,"2 Marketplace","4 SSA",Electrical,Other,"5 Amazon Better","5 Zoro Better","3 Zoro Better","5 Amazon Better","5 Zoro Better","3 Zoro Better",1,1,"4 Both","4 Both"
sku2204,"1 Unavailable","2 Marketplace","Cleaning & Maintenance","Grainger Choice","3 Grainger Better","5 Zoro Better","3 Zoro Better","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"4 Both","4 Both"
sku2205,"1 Unavailable","4 SSA","Pumps, Plumbing & Test",Other,"5 Amazon Better","2 Grainger Only","6 Amazon Only","1 Neither","6 Zoro Only","2 Zoro Only",1,0,"1 None","3 Grainger"
sku2206,"1 Unavailable","1 Unavailable","Power Transmission",Other,"1 Neither","1 Neither","1 Neither","1 Neither","6 Zoro Only","2 Zoro Only",0,0,"1 None","1 None"
sku2207,"2 Marketplace","2 Marketplace","Hand Tools","Grainger Choice","3 Grainger Better","5 Zoro Better","3 Zoro Better","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,1,"4 Both","4 Both"
sku2208,"3 FBA","3 FBA",Other,Other,"3 Grainger Better","5 Zoro Better","3 Zoro Better","5 Amazon Better","5 Zoro Better","3 Zoro Better",1,1,"4 Both","4 Both"
sku2209,"1 Unavailable","2 Marketplace","Safety & Security","Grainger Choice","5 Amazon Better","5 Zoro Better","3 Zoro Better","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","4 Both"
sku221,"4 SSA","4 SSA","Hand Tools",Other,"6 Amazon Only","6 Zoro Only","3 Zoro Better","6 Amazon Only","6 Zoro Only","3 Zoro Better",0,1,"1 None","1 None"
sku2210,"2 Marketplace","1 Unavailable","Cleaning & Maintenance",Other,"2 Grainger Only","2 Grainger Only","1 Neither","6 Amazon Only","6 Zoro Only","5 Amazon Better",1,0,"1 None","1 None"
sku2211,"1 Unavailable","1 Unavailable",Metalworking,Other,"2 Grainger Only","2 Grainger Only","1 Neither","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,0,"1 None","3 Grainger"
sku2212,"2 Marketplace","2 Marketplace","Power Transmission",Other,"3 Grainger Better","5 Zoro Better","3 Zoro Better","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,1,"4 Both","4 Both"
sku2213,"2 Marketplace","2 Marketplace",Electrical,"Grainger Choice","5 Amazon Better","5 Zoro Better","3 Zoro Better","5 Amazon Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","4 Both"
sku2214,"3 FBA","3 FBA",Other,Other,"6 Amazon Only","6 Zoro Only","3 Zoro Better","6 Amazon Only","6 Zoro Only","3 Zoro Better",0,1,"1 None","1 None"
sku2215,"2 Marketplace","3 FBA","Safety & Security",Other,"5 Amazon Better","5 Zoro Better","3 Zoro Better","5 Amazon Better","5 Zoro Better","3 Zoro Better",1,1,"4 Both","4 Both"
sku2216,"1 Unavailable","1 Unavailable","Power Transmission",Other,"2 Grainger Only","5 Zoro Better","2 Zoro Only","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,1,"1 None","4 Both"
sku2217,"4 SSA","4 SSA","Hand Tools",Other,"6 Amazon Only","6 Zoro Only","3 Zoro Better","6 Amazon Only","6 Zoro Only","5 Amazon Better",0,1,"1 None","1 None"
sku2218,"2 Marketplace","2 Marketplace",Electrical,"Grainger Choice","5 Amazon Better","5 Zoro Better","3 Zoro Better","5 Amazon Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","4 Both"
sku2219,"3 FBA","4 SSA",Metalworking,Other,"6 Amazon Only","1 Neither","6 Amazon Only","6 Amazon Only","6 Zoro Only","3 Zoro Better",0,0,"1 None","1 None"
sku222,"1 Unavailable","1 Unavailable","Pumps, Plumbing & Test",Other,"2 Grainger Only","2 Grainger Only","1 Neither","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,0,"1 None","3 Grainger"
sku2220,"2 Marketplace","2 Marketplace","Pumps, Plumbing & Test",Other,"5 Amazon Better","2 Grainger Only","6 Amazon Only","5 Amazon Better","5 Zoro Better","3 Zoro Better",1,0,"4 Both","3 Grainger"
sku2221,"2 Marketplace","2 Marketplace","Safety & Security",Other,"3 Grainger Better","5 Zoro Better","3 Zoro Better","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","1 None"
sku2222,"4 SSA","2 Marketplace",Electrical,Other,"5 Amazon Better","5 Zoro Better","3 Zoro Better","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","4 Both"
sku2223,"4 SSA","4 SSA","Hand Tools",Other,"5 Amazon Better","5 Zoro Better","4 Same","5 Amazon Better","5 Zoro Better","4 Same",1,1,"4 Both","4 Both"
sku2224,"2 Marketplace","2 Marketplace",Metalworking,Other,"3 Grainger Better","5 Zoro Better","3 Zoro Better","3 Grainger Better","5 Zoro Better","3 Zoro Better",1,1,"4 Both","4 Both"
sku2225,"3 FBA","4 SSA",Metalworking,Other,"5 Amazon Better","5 Zoro Better","3 Zoro Better","5 Amazon Better","5 Zoro Better","3 Zoro Better",1,1,"1 None","3 Grainger"
sku2226,"4 SSA","4 SSA",Metalworking,Other,"5 Amazon Better","5 Zoro Better","5 Amazon Better","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"1 None","4 Both"
sku2227,"4 SSA","4 SSA","Cleaning & Maintenance",Other,"5 Amazon Better","5 Zoro Better","5 Amazon Better","5 Amazon Better","5 Zoro Better","5 Amazon Better",1,1,"4 Both","4 Both"
sku2228,"1 Unavailable","1 Unavailable",Electrical,Other,"2 Grainger Only","2 Grainger Only","1 Neither","2 Grainger Only","5 Zoro Better","2 Zoro Only",1,0,"1 None","1 None"
